customer_id,order_cnt,max_order_date,total_order_value,day_since_last_order,recency_score,frequency_score,monetary_score,segment
15548.0,1,2010-04-23 12:20:00,158.090,244,1,1,1,10-Hibernating
15549.0,5,2010-10-14 16:54:00,652.700,69,3,4,3,02-Loyal Customers
15550.0,6,2010-11-26 11:14:00,1249.270,27,4,4,4,02-Loyal Customers
15551.0,6,2010-11-10 14:04:00,1243.750,43,3,4,4,02-Loyal Customers
15552.0,1,2010-03-26 16:17:00,162.400,271,1,1,1,10-Hibernating
15555.0,22,2010-12-13 12:26:00,6350.590,10,5,5,5,01-Champion
15558.0,1,2010-03-10 15:25:00,202.680,288,1,1,1,10-Hibernating
15559.0,1,2010-05-20 14:06:00,1109.400,217,1,1,4,10-Hibernating
15560.0,2,2010-11-07 10:15:00,153.520,46,3,2,1,09-About to Sleep
15561.0,4,2010-11-21 10:40:00,1133.800,32,4,4,4,02-Loyal Customers
15562.0,2,2010-12-23 09:55:00,312.870,0,5,2,2,03-Potential Loyalists
15563.0,4,2010-12-16 11:27:00,1729.210,7,5,4,4,01-Champion
15564.0,2,2010-09-02 15:52:00,70.740,112,2,2,1,10-Hibernating
15566.0,1,2010-11-12 12:11:00,89.650,41,4,1,1,07-Promising
15569.0,5,2010-11-14 10:46:00,1270.900,39,4,4,4,02-Loyal Customers
15570.0,16,2010-12-17 16:53:00,5635.610,5,5,5,5,01-Champion
15571.0,9,2010-11-18 14:25:00,2869.260,35,4,5,5,02-Loyal Customers
15572.0,3,2010-11-24 13:16:00,1431.780,29,4,3,4,03-Potential Loyalists
15573.0,2,2010-03-31 13:40:00,319.150,267,1,2,2,10-Hibernating
15574.0,5,2010-12-16 12:48:00,989.340,7,5,4,4,01-Champion
15575.0,1,2010-03-30 12:50:00,30.100,268,1,1,1,10-Hibernating
15579.0,3,2010-11-21 15:38:00,923.030,32,4,3,4,03-Potential Loyalists
15580.0,8,2010-11-28 11:00:00,1375.390,25,4,5,4,02-Loyal Customers
15581.0,19,2010-12-21 09:48:00,3351.150,2,5,5,5,01-Champion
15583.0,1,2010-11-28 15:04:00,95.960,25,4,1,1,07-Promising
15584.0,2,2010-11-05 11:34:00,547.340,48,3,2,3,09-About to Sleep
15586.0,3,2010-04-26 11:00:00,1018.140,241,1,3,4,08-At Risk
15587.0,4,2010-12-23 09:59:00,953.280,0,5,4,4,01-Champion
15588.0,1,2010-01-31 12:19:00,579.600,326,1,1,3,10-Hibernating
15590.0,5,2010-11-22 14:49:00,1496.600,31,4,4,4,02-Loyal Customers
15591.0,3,2010-05-06 09:23:00,217.900,231,1,3,1,08-At Risk
15595.0,1,2010-08-09 12:27:00,357.600,136,2,1,2,10-Hibernating
15596.0,5,2010-12-09 16:10:00,1723.450,13,5,4,4,01-Champion
15597.0,1,2010-05-13 13:10:00,238.800,224,1,1,2,10-Hibernating
15598.0,1,2010-10-08 09:20:00,307.340,76,3,1,2,09-About to Sleep
15599.0,1,2010-09-20 10:15:00,488.320,94,2,1,3,10-Hibernating
15600.0,4,2010-10-07 14:30:00,1199.310,77,3,4,4,02-Loyal Customers
15601.0,15,2010-12-16 14:27:00,7161.160,7,5,5,5,01-Champion
15602.0,8,2010-12-14 11:10:00,1731.340,9,5,5,4,01-Champion
15603.0,1,2010-03-01 16:02:00,40.000,297,1,1,1,10-Hibernating
15605.0,5,2010-12-01 13:38:00,738.570,22,5,4,3,01-Champion
15606.0,8,2010-11-14 15:27:00,2310.830,39,4,5,5,02-Loyal Customers
15607.0,8,2010-06-14 11:55:00,1604.210,192,1,5,4,04-Can't Lose Them
15608.0,1,2010-10-20 10:10:00,692.300,64,3,1,3,09-About to Sleep
15611.0,13,2010-11-21 11:35:00,1405.830,32,4,5,4,02-Loyal Customers
15613.0,1,2010-04-08 12:51:00,373.240,259,1,1,2,10-Hibernating
15614.0,4,2010-09-28 10:46:00,3147.360,86,2,4,5,08-At Risk
15615.0,24,2010-12-15 16:26:00,10818.920,7,5,5,5,01-Champion
15616.0,1,2010-09-27 13:10:00,317.110,87,2,1,2,10-Hibernating
15617.0,3,2010-11-08 16:07:00,828.550,44,3,3,3,05-Need Attention
15620.0,2,2010-12-16 14:34:00,813.670,7,5,2,3,03-Potential Loyalists
15622.0,8,2010-10-08 14:35:00,4143.050,76,3,5,5,02-Loyal Customers
15623.0,6,2010-11-11 10:19:00,1828.820,42,4,4,4,02-Loyal Customers
15625.0,5,2010-11-28 12:23:00,1702.140,25,4,4,4,02-Loyal Customers
15626.0,1,2010-10-14 17:16:00,391.720,69,3,1,2,09-About to Sleep
15627.0,2,2010-09-08 14:14:00,566.900,106,2,2,3,10-Hibernating
15628.0,8,2010-12-08 09:51:00,2495.740,15,5,5,5,01-Champion
15629.0,4,2010-09-15 13:46:00,2240.900,99,2,4,5,08-At Risk
15630.0,1,2010-03-05 14:30:00,295.050,293,1,1,2,10-Hibernating
15631.0,1,2010-03-07 14:52:00,596.670,291,1,1,3,10-Hibernating
15633.0,12,2010-07-18 13:54:00,4144.070,158,2,5,5,04-Can't Lose Them
15634.0,1,2010-11-21 15:30:00,311.100,32,4,1,2,07-Promising
15635.0,1,2010-11-09 08:58:00,100.350,44,3,1,1,09-About to Sleep
15636.0,2,2010-09-28 15:10:00,719.820,86,2,2,3,10-Hibernating
15637.0,3,2010-10-22 08:24:00,285.350,62,3,3,2,05-Need Attention
15638.0,6,2010-11-26 11:52:00,2265.200,27,4,4,5,02-Loyal Customers
15639.0,2,2010-09-14 09:05:00,639.760,100,2,2,3,10-Hibernating
15640.0,16,2010-12-19 15:44:00,12023.540,4,5,5,5,01-Champion
15641.0,7,2010-12-15 14:45:00,2677.110,8,5,5,5,01-Champion
15645.0,2,2010-10-21 18:36:00,443.160,62,3,2,2,09-About to Sleep
15646.0,3,2010-12-02 16:59:00,526.970,20,5,3,3,03-Potential Loyalists
15647.0,1,2010-10-20 15:09:00,169.000,64,3,1,1,09-About to Sleep
15649.0,1,2010-11-17 16:22:00,538.350,35,4,1,3,07-Promising
15650.0,2,2010-07-06 10:41:00,553.880,170,1,2,3,10-Hibernating
15651.0,2,2010-10-15 13:42:00,612.760,69,3,2,3,09-About to Sleep
15652.0,4,2010-11-17 15:14:00,1068.200,36,4,4,4,02-Loyal Customers
15658.0,3,2010-12-02 10:53:00,1077.720,21,5,3,4,03-Potential Loyalists
15659.0,2,2010-11-18 10:51:00,226.040,35,4,2,1,03-Potential Loyalists
15660.0,7,2010-12-09 09:49:00,1212.130,14,5,5,4,01-Champion
15661.0,6,2010-11-25 08:21:00,906.150,28,4,4,4,02-Loyal Customers
15662.0,1,2010-02-16 16:47:00,177.880,309,1,1,1,10-Hibernating
15664.0,3,2010-09-16 18:09:00,845.100,97,2,3,3,08-At Risk
15665.0,3,2010-10-24 14:08:00,1764.860,60,3,3,4,05-Need Attention
15666.0,2,2010-08-24 16:14:00,632.940,120,2,2,3,10-Hibernating
15670.0,1,2010-06-01 15:34:00,152.150,205,1,1,1,10-Hibernating
15673.0,5,2010-09-14 11:08:00,3478.090,100,2,4,5,08-At Risk
15674.0,7,2010-10-18 12:46:00,4039.170,66,3,5,5,02-Loyal Customers
15675.0,1,2010-10-31 14:14:00,218.350,53,3,1,1,09-About to Sleep
15677.0,2,2010-10-14 15:19:00,648.400,70,3,2,3,09-About to Sleep
15678.0,2,2010-11-09 14:38:00,1473.240,44,3,2,4,09-About to Sleep
15680.0,7,2010-12-08 14:43:00,2862.400,15,5,5,5,01-Champion
15681.0,9,2010-11-25 15:07:00,1563.540,28,4,5,4,02-Loyal Customers
15682.0,2,2010-04-19 15:30:00,318.240,248,1,2,2,10-Hibernating
15683.0,1,2010-08-23 12:01:00,330.790,122,2,1,2,10-Hibernating
15684.0,2,2010-06-10 18:51:00,64.550,195,1,2,1,10-Hibernating
15685.0,1,2010-09-15 13:43:00,55.980,99,2,1,1,10-Hibernating
15686.0,1,2010-10-15 13:50:00,90.000,69,3,1,1,09-About to Sleep
15688.0,1,2010-10-17 12:06:00,190.570,67,3,1,1,09-About to Sleep
15689.0,2,2010-12-13 09:57:00,370.430,10,5,2,2,03-Potential Loyalists
15691.0,2,2010-11-10 12:26:00,272.700,43,3,2,2,09-About to Sleep
15693.0,1,2010-02-18 14:37:00,37.500,308,1,1,1,10-Hibernating
15694.0,11,2010-12-09 09:30:00,3623.140,14,5,5,5,01-Champion
15695.0,2,2010-04-21 10:36:00,721.060,246,1,2,3,10-Hibernating
15696.0,5,2010-10-12 10:24:00,1170.110,72,3,4,4,02-Loyal Customers
15697.0,1,2010-01-19 09:10:00,246.750,338,1,1,2,10-Hibernating
15698.0,1,2010-03-25 17:38:00,46.200,272,1,1,1,10-Hibernating
15704.0,2,2010-07-25 15:00:00,1441.040,151,2,2,4,10-Hibernating
15708.0,3,2010-12-05 11:12:00,969.190,18,5,3,4,03-Potential Loyalists
15709.0,1,2010-04-29 18:31:00,194.600,237,1,1,1,10-Hibernating
15710.0,1,2010-10-18 17:05:00,898.870,65,3,1,4,09-About to Sleep
15711.0,2,2010-06-01 12:14:00,420.250,205,1,2,2,10-Hibernating
15712.0,6,2010-11-25 18:04:00,2144.550,27,4,4,5,02-Loyal Customers
15713.0,2,2010-12-08 15:16:00,410.230,15,5,2,2,03-Potential Loyalists
15714.0,3,2010-09-12 14:22:00,453.930,102,2,3,2,08-At Risk
15715.0,5,2010-06-02 09:56:00,658.020,204,1,4,3,08-At Risk
15716.0,7,2010-12-05 12:26:00,1696.860,18,5,5,4,01-Champion
15717.0,4,2010-10-14 18:02:00,456.700,69,3,4,2,02-Loyal Customers
15718.0,1,2010-06-17 16:20:00,293.790,188,1,1,2,10-Hibernating
15719.0,16,2010-11-23 13:07:00,4494.230,30,4,5,5,02-Loyal Customers
15720.0,1,2010-06-07 15:40:00,140.490,199,1,1,1,10-Hibernating
15722.0,6,2010-09-20 16:48:00,3022.790,93,2,4,5,08-At Risk
15723.0,4,2010-12-10 11:12:00,930.700,13,5,4,4,01-Champion
15724.0,1,2010-11-04 10:22:00,92.600,49,3,1,1,09-About to Sleep
15726.0,1,2010-11-14 16:12:00,321.910,38,4,1,2,07-Promising
15727.0,8,2010-12-15 15:47:00,4639.600,8,5,5,5,01-Champion
15728.0,2,2010-11-25 10:39:00,544.600,28,4,2,3,03-Potential Loyalists
15729.0,2,2010-11-04 16:07:00,107.550,48,3,2,1,09-About to Sleep
15730.0,2,2010-11-23 10:41:00,605.700,30,4,2,3,03-Potential Loyalists
15731.0,1,2010-06-04 10:10:00,125.300,202,1,1,1,10-Hibernating
15732.0,9,2010-12-02 15:00:00,1387.950,21,5,5,4,01-Champion
15734.0,2,2010-09-29 11:40:00,628.850,85,2,2,3,10-Hibernating
15735.0,1,2010-10-14 13:38:00,327.680,70,3,1,2,09-About to Sleep
15736.0,2,2010-09-30 14:20:00,1767.120,84,2,2,4,10-Hibernating
15738.0,25,2010-12-02 12:50:00,8228.120,21,5,5,5,01-Champion
15741.0,2,2010-09-07 16:21:00,208.620,106,2,2,1,10-Hibernating
15742.0,1,2010-03-30 15:25:00,156.870,268,1,1,1,10-Hibernating
15747.0,6,2010-11-29 10:50:00,1553.170,24,4,4,4,02-Loyal Customers
15748.0,2,2010-09-16 16:55:00,68.550,97,2,2,1,10-Hibernating
15750.0,10,2010-12-08 12:11:00,3830.270,15,5,5,5,01-Champion
15751.0,7,2010-09-05 12:44:00,807.150,109,2,5,3,04-Can't Lose Them
15752.0,3,2010-12-02 09:43:00,1557.960,21,5,3,4,03-Potential Loyalists
15754.0,6,2010-08-03 09:15:00,2579.040,142,2,4,5,08-At Risk
15755.0,10,2010-11-25 14:25:00,3320.120,28,4,5,5,02-Loyal Customers
15757.0,4,2010-11-18 10:45:00,2225.940,35,4,4,5,02-Loyal Customers
15759.0,4,2010-12-16 15:29:00,549.400,7,5,4,3,01-Champion
15761.0,1,2010-09-23 09:33:00,143.050,91,2,1,1,10-Hibernating
15764.0,2,2010-10-01 14:07:00,1223.110,83,2,2,4,10-Hibernating
15765.0,1,2010-02-11 10:25:00,370.630,315,1,1,2,10-Hibernating
15766.0,2,2010-09-09 13:51:00,516.000,105,2,2,3,10-Hibernating
15768.0,26,2010-08-20 15:58:00,12650.070,125,2,5,5,04-Can't Lose Them
15769.0,11,2010-12-03 15:16:00,2586.600,20,5,5,5,01-Champion
15770.0,1,2010-04-06 11:47:00,321.450,261,1,1,2,10-Hibernating
15771.0,3,2010-04-14 13:56:00,1006.540,253,1,3,4,08-At Risk
15772.0,1,2010-10-17 13:33:00,280.880,67,3,1,2,09-About to Sleep
15773.0,1,2010-10-26 15:27:00,138.840,58,3,1,1,09-About to Sleep
15774.0,5,2010-10-17 12:59:00,1016.290,67,3,4,4,02-Loyal Customers
15775.0,1,2010-03-18 07:32:00,45.600,280,1,1,1,10-Hibernating
15777.0,4,2010-12-13 16:38:00,1081.050,9,5,4,4,01-Champion
15778.0,1,2010-10-04 15:10:00,307.950,80,2,1,2,10-Hibernating
15779.0,2,2010-09-02 16:40:00,124.080,111,2,2,1,10-Hibernating
15780.0,1,2010-12-17 11:43:00,177.150,6,5,1,1,06-New Customers
15782.0,1,2010-10-05 15:43:00,1399.360,79,2,1,4,10-Hibernating
15784.0,2,2010-08-29 10:38:00,848.330,116,2,2,3,10-Hibernating
15785.0,10,2010-11-25 16:55:00,3318.040,27,4,5,5,02-Loyal Customers
15786.0,2,2010-10-18 08:11:00,3582.620,66,3,2,5,09-About to Sleep
15788.0,1,2010-07-19 12:48:00,221.830,157,2,1,1,10-Hibernating
15789.0,6,2010-12-16 14:35:00,1962.010,7,5,4,5,01-Champion
15791.0,3,2010-06-28 12:04:00,1995.650,178,1,3,5,08-At Risk
15792.0,2,2010-11-05 08:21:00,933.840,48,3,2,4,09-About to Sleep
15793.0,4,2010-11-26 10:36:00,1142.380,27,4,4,4,02-Loyal Customers
15795.0,7,2010-10-05 15:17:00,1369.860,79,2,5,4,04-Can't Lose Them
15796.0,9,2010-11-30 10:40:00,2463.020,23,4,5,5,02-Loyal Customers
15797.0,2,2010-05-07 15:09:00,613.680,230,1,2,3,10-Hibernating
15798.0,3,2010-08-04 09:13:00,1535.370,141,2,3,4,08-At Risk
15799.0,1,2010-10-17 14:26:00,537.200,67,3,1,3,09-About to Sleep
15800.0,5,2010-09-12 16:17:00,530.180,101,2,4,3,08-At Risk
15803.0,3,2010-09-20 13:08:00,1513.840,94,2,3,4,08-At Risk
15805.0,13,2010-12-10 09:33:00,4373.050,13,5,5,5,01-Champion
15807.0,2,2010-10-27 13:04:00,792.660,57,3,2,3,09-About to Sleep
15808.0,17,2010-12-13 15:37:00,13484.710,10,5,5,5,01-Champion
15809.0,2,2010-09-06 13:20:00,463.670,108,2,2,3,10-Hibernating
15810.0,4,2010-11-18 10:44:00,1607.060,35,4,4,4,02-Loyal Customers
15811.0,3,2010-12-17 14:24:00,1612.730,6,5,3,4,03-Potential Loyalists
15812.0,6,2010-09-30 13:30:00,1369.250,84,2,4,4,08-At Risk
15814.0,2,2010-11-11 17:55:00,689.110,41,4,2,3,03-Potential Loyalists
15816.0,2,2010-06-15 13:36:00,144.150,191,1,2,1,10-Hibernating
15817.0,3,2010-10-15 11:07:00,2766.400,69,3,3,5,05-Need Attention
15818.0,1,2010-04-30 12:58:00,340.500,237,1,1,2,10-Hibernating
15819.0,6,2010-10-04 15:14:00,2029.340,80,2,4,5,08-At Risk
15822.0,4,2010-12-15 13:38:00,920.470,8,5,4,4,01-Champion
15824.0,2,2010-09-12 13:20:00,890.940,102,2,2,3,10-Hibernating
15826.0,1,2010-05-20 17:00:00,943.970,216,1,1,4,10-Hibernating
15827.0,16,2010-12-02 13:08:00,1957.980,21,5,5,5,01-Champion
15828.0,1,2010-11-29 16:41:00,1108.820,23,4,1,4,07-Promising
15834.0,3,2010-11-28 12:05:00,1539.240,25,4,3,4,03-Potential Loyalists
15837.0,1,2010-08-11 10:16:00,385.030,134,2,1,2,10-Hibernating
15838.0,7,2010-12-07 11:26:00,2485.560,16,5,5,5,01-Champion
15841.0,3,2010-11-18 18:14:00,914.600,34,4,3,4,03-Potential Loyalists
15842.0,2,2010-11-11 14:08:00,548.800,42,4,2,3,03-Potential Loyalists
15845.0,3,2010-06-21 11:40:00,714.510,185,1,3,3,08-At Risk
15846.0,1,2010-11-19 14:40:00,107.010,34,4,1,1,07-Promising
15847.0,3,2010-10-07 18:19:00,433.300,76,3,3,2,05-Need Attention
15848.0,1,2010-03-28 10:54:00,137.990,270,1,1,1,10-Hibernating
15850.0,3,2010-11-28 12:32:00,665.220,25,4,3,3,03-Potential Loyalists
15851.0,1,2010-07-01 12:34:00,109.730,175,1,1,1,10-Hibernating
15852.0,1,2010-07-01 10:16:00,96.550,175,1,1,1,10-Hibernating
15854.0,9,2010-12-13 11:47:00,1950.060,10,5,5,5,01-Champion
15855.0,1,2010-08-20 17:15:00,340.480,124,2,1,2,10-Hibernating
15856.0,24,2010-12-23 15:16:00,15712.630,0,5,5,5,01-Champion
15857.0,1,2010-10-05 16:43:00,273.480,78,2,1,2,10-Hibernating
15858.0,7,2010-12-07 14:31:00,2251.880,16,5,5,5,01-Champion
15859.0,1,2010-10-03 12:52:00,438.460,81,2,1,2,10-Hibernating
15860.0,8,2010-12-06 11:38:00,1200.700,17,5,5,4,01-Champion
15861.0,4,2010-09-09 19:56:00,1213.980,104,2,4,4,08-At Risk
15862.0,7,2010-12-01 11:21:00,1468.520,22,5,5,4,01-Champion
15863.0,2,2010-04-01 15:40:00,148.960,266,1,2,1,10-Hibernating
15864.0,1,2010-11-23 15:02:00,244.440,30,4,1,2,07-Promising
15865.0,2,2010-10-22 15:24:00,1346.290,62,3,2,4,09-About to Sleep
15867.0,18,2010-12-20 15:35:00,5004.690,3,5,5,5,01-Champion
15868.0,1,2010-05-05 14:11:00,94.530,232,1,1,1,10-Hibernating
15869.0,1,2010-03-23 16:50:00,171.470,274,1,1,1,10-Hibernating
15870.0,3,2010-11-08 10:57:00,506.020,45,3,3,3,05-Need Attention
15871.0,1,2010-09-28 14:16:00,33.100,86,2,1,1,10-Hibernating
15872.0,2,2010-11-26 12:05:00,413.000,27,4,2,2,03-Potential Loyalists
15873.0,3,2010-07-27 12:02:00,175.680,149,2,3,1,08-At Risk
15874.0,13,2010-11-17 10:32:00,5695.380,36,4,5,5,02-Loyal Customers
15875.0,1,2010-03-03 16:51:00,108.520,294,1,1,1,10-Hibernating
15876.0,1,2010-10-26 18:58:00,718.340,57,3,1,3,09-About to Sleep
15878.0,1,2010-05-27 12:17:00,118.640,210,1,1,1,10-Hibernating
15879.0,3,2010-10-31 16:21:00,1016.760,52,3,3,4,05-Need Attention
15880.0,1,2010-12-05 13:00:00,329.030,18,5,1,2,06-New Customers
15881.0,2,2010-12-13 10:36:00,155.250,10,5,2,1,03-Potential Loyalists
15882.0,5,2010-12-06 13:12:00,795.710,17,5,4,3,01-Champion
15884.0,1,2010-10-03 15:55:00,7.900,81,2,1,1,10-Hibernating
15885.0,12,2010-11-21 11:40:00,1572.470,32,4,5,4,02-Loyal Customers
15886.0,3,2010-10-19 12:01:00,871.780,65,3,3,3,05-Need Attention
15887.0,3,2010-10-29 08:36:00,1027.150,55,3,3,4,05-Need Attention
15888.0,2,2010-11-04 09:59:00,260.850,49,3,2,2,09-About to Sleep
15889.0,5,2010-12-05 15:12:00,919.900,18,5,4,4,01-Champion
15890.0,5,2010-11-10 12:46:00,535.650,43,3,4,3,02-Loyal Customers
15892.0,1,2010-02-08 16:23:00,128.200,317,1,1,1,10-Hibernating
15894.0,1,2010-12-05 14:06:00,150.790,18,5,1,1,06-New Customers
15898.0,21,2010-12-07 13:30:00,3728.490,16,5,5,5,01-Champion
15899.0,1,2010-12-06 10:36:00,56.250,17,5,1,1,06-New Customers
15900.0,3,2010-10-22 10:44:00,549.290,62,3,3,3,05-Need Attention
15901.0,3,2010-09-14 13:37:00,318.140,100,2,3,2,08-At Risk
15902.0,1,2010-11-24 16:57:00,145.010,28,4,1,1,07-Promising
15903.0,5,2010-11-26 12:44:00,3813.080,27,4,4,5,02-Loyal Customers
15905.0,1,2010-06-14 16:00:00,114.690,192,1,1,1,10-Hibernating
15906.0,3,2010-11-30 13:26:00,962.500,23,4,3,4,03-Potential Loyalists
15908.0,1,2010-07-15 19:21:00,183.420,160,2,1,1,10-Hibernating
15910.0,7,2010-11-04 12:18:00,1432.290,49,3,5,4,02-Loyal Customers
15911.0,5,2010-03-26 12:06:00,837.740,272,1,4,3,08-At Risk
15912.0,4,2010-09-29 13:20:00,374.290,85,2,4,2,08-At Risk
15913.0,1,2010-06-23 16:31:00,6.300,182,1,1,1,10-Hibernating
15914.0,2,2010-11-26 16:10:00,205.990,26,4,2,1,03-Potential Loyalists
15915.0,1,2010-11-03 11:13:00,364.240,50,3,1,2,09-About to Sleep
15916.0,6,2010-12-08 13:14:00,1486.310,15,5,4,4,01-Champion
15917.0,1,2010-04-12 15:01:00,118.750,255,1,1,1,10-Hibernating
15918.0,1,2010-03-18 11:40:00,248.650,280,1,1,2,10-Hibernating
15919.0,1,2010-12-06 11:26:00,214.080,17,5,1,1,06-New Customers
15920.0,3,2010-10-11 13:57:00,280.050,73,3,3,2,05-Need Attention
15921.0,3,2010-11-08 10:24:00,442.580,45,3,3,2,05-Need Attention
15922.0,1,2010-12-01 13:51:00,369.500,22,5,1,2,06-New Customers
15923.0,1,2010-12-02 12:16:00,127.080,21,5,1,1,06-New Customers
15926.0,1,2010-06-15 15:23:00,134.440,191,1,1,1,10-Hibernating
15927.0,1,2010-03-02 13:25:00,106.540,296,1,1,1,10-Hibernating
15928.0,1,2010-02-21 15:16:00,293.530,305,1,1,2,10-Hibernating
15931.0,1,2010-10-07 16:46:00,239.900,76,3,1,2,09-About to Sleep
15934.0,2,2010-10-18 10:13:00,2190.660,66,3,2,5,09-About to Sleep
15936.0,2,2010-11-25 16:39:00,282.790,27,4,2,2,03-Potential Loyalists
15938.0,4,2010-09-09 17:07:00,330.230,104,2,4,2,08-At Risk
15939.0,1,2010-11-30 12:07:00,2360.330,23,4,1,5,07-Promising
15941.0,1,2010-03-12 14:45:00,405.000,286,1,1,2,10-Hibernating
15943.0,2,2010-02-28 12:49:00,271.290,298,1,2,2,10-Hibernating
15944.0,2,2010-11-11 09:55:00,1250.740,42,4,2,4,03-Potential Loyalists
15945.0,3,2010-12-09 13:14:00,521.440,14,5,3,3,03-Potential Loyalists
15946.0,3,2010-07-25 12:18:00,2304.180,151,2,3,5,08-At Risk
15948.0,1,2010-10-11 12:16:00,553.850,73,3,1,3,09-About to Sleep
15950.0,7,2010-12-15 11:56:00,5805.020,8,5,5,5,01-Champion
15951.0,1,2010-11-23 18:20:00,304.950,29,4,1,2,07-Promising
15953.0,10,2010-12-05 15:15:00,1618.600,18,5,5,4,01-Champion
15954.0,1,2010-04-29 13:35:00,187.800,238,1,1,1,10-Hibernating
15955.0,9,2010-12-02 11:22:00,4242.100,21,5,5,5,01-Champion
15956.0,1,2010-06-06 13:06:00,291.200,200,1,1,2,10-Hibernating
15957.0,2,2010-10-15 12:22:00,492.360,69,3,2,3,09-About to Sleep
15958.0,3,2010-11-01 12:22:00,357.770,52,3,3,2,05-Need Attention
15959.0,3,2010-01-26 16:38:00,542.890,330,1,3,3,08-At Risk
15960.0,4,2010-11-30 15:57:00,410.950,23,4,4,2,02-Loyal Customers
15961.0,1,2010-11-25 15:59:00,451.290,28,4,1,2,07-Promising
15962.0,1,2010-09-16 13:48:00,289.480,98,2,1,2,10-Hibernating
15964.0,1,2010-02-14 15:30:00,269.210,312,1,1,2,10-Hibernating
15965.0,9,2010-12-07 13:18:00,1949.760,16,5,5,5,01-Champion
15966.0,1,2010-09-15 10:44:00,426.530,99,2,1,2,10-Hibernating
15967.0,9,2010-11-25 13:42:00,2411.610,28,4,5,5,02-Loyal Customers
15968.0,1,2010-11-16 13:04:00,401.800,37,4,1,2,07-Promising
15969.0,2,2010-10-10 12:01:00,460.950,74,3,2,2,09-About to Sleep
15970.0,1,2010-04-20 11:30:00,703.220,247,1,1,3,10-Hibernating
15971.0,1,2010-11-19 10:43:00,88.500,34,4,1,1,07-Promising
15972.0,5,2010-09-09 13:20:00,1769.330,105,2,4,4,08-At Risk
15973.0,2,2010-12-08 11:42:00,665.620,15,5,2,3,03-Potential Loyalists
15976.0,4,2010-10-25 11:33:00,1252.670,59,3,4,4,02-Loyal Customers
15978.0,2,2010-10-03 14:08:00,2180.640,81,2,2,5,10-Hibernating
15979.0,1,2010-04-16 11:35:00,329.220,251,1,1,2,10-Hibernating
15980.0,4,2010-08-06 12:35:00,4144.820,139,2,4,5,08-At Risk
15981.0,13,2010-11-03 09:51:00,5954.290,50,3,5,5,02-Loyal Customers
15982.0,1,2010-04-13 15:47:00,324.510,254,1,1,2,10-Hibernating
15983.0,4,2010-12-14 12:30:00,1599.030,9,5,4,4,01-Champion
15984.0,18,2010-12-06 13:21:00,4398.010,17,5,5,5,01-Champion
15985.0,5,2010-09-29 14:43:00,1451.900,85,2,4,4,08-At Risk
15986.0,1,2010-11-23 10:02:00,186.300,30,4,1,1,07-Promising
15987.0,2,2010-12-06 08:34:00,216.700,17,5,2,1,03-Potential Loyalists
15988.0,2,2010-06-06 12:45:00,579.610,200,1,2,3,10-Hibernating
15989.0,1,2010-11-29 12:03:00,228.150,24,4,1,1,07-Promising
15990.0,5,2010-08-02 12:42:00,1205.640,143,2,4,4,08-At Risk
15991.0,1,2010-06-23 15:50:00,150.550,183,1,1,1,10-Hibernating
15992.0,2,2010-11-08 14:51:00,854.610,45,3,2,3,09-About to Sleep
15994.0,2,2010-10-24 12:14:00,761.410,60,3,2,3,09-About to Sleep
15995.0,1,2010-10-21 13:57:00,694.540,63,3,1,3,09-About to Sleep
15996.0,2,2010-12-08 15:59:00,617.070,15,5,2,3,03-Potential Loyalists
15998.0,10,2010-12-12 13:32:00,4994.070,11,5,5,5,01-Champion
16001.0,1,2010-11-23 17:10:00,583.390,29,4,1,3,07-Promising
16002.0,1,2010-03-24 13:08:00,169.210,274,1,1,1,10-Hibernating
16003.0,5,2010-12-15 12:09:00,3171.590,8,5,4,5,01-Champion
16004.0,5,2010-08-22 11:48:00,2146.390,123,2,4,5,08-At Risk
16005.0,6,2010-11-29 11:48:00,1786.360,24,4,4,4,02-Loyal Customers
16006.0,1,2010-11-17 12:03:00,231.420,36,4,1,1,07-Promising
16007.0,3,2010-11-21 12:29:00,1359.250,32,4,3,4,03-Potential Loyalists
16008.0,12,2010-11-22 13:22:00,4860.350,31,4,5,5,02-Loyal Customers
16010.0,9,2010-12-12 12:18:00,1412.560,11,5,5,4,01-Champion
16011.0,12,2010-12-12 13:01:00,2107.420,11,5,5,5,01-Champion
16012.0,2,2010-11-03 13:47:00,1563.300,50,3,2,4,09-About to Sleep
16013.0,22,2010-12-16 11:03:00,3954.120,7,5,5,5,01-Champion
16014.0,2,2010-10-27 16:04:00,453.450,57,3,2,2,09-About to Sleep
16016.0,4,2010-12-08 12:36:00,980.910,15,5,4,4,01-Champion
16017.0,4,2010-10-18 12:58:00,1333.700,66,3,4,4,02-Loyal Customers
16018.0,1,2010-11-08 15:36:00,93.450,45,3,1,1,09-About to Sleep
16019.0,17,2010-12-10 12:29:00,12587.870,13,5,5,5,01-Champion
16021.0,2,2010-11-09 14:48:00,487.030,44,3,2,3,09-About to Sleep
16024.0,2,2010-10-24 11:42:00,232.960,60,3,2,1,09-About to Sleep
16027.0,9,2010-09-08 12:44:00,1113.740,106,2,5,4,04-Can't Lose Them
16028.0,1,2010-04-23 11:45:00,82.200,244,1,1,1,10-Hibernating
16029.0,35,2010-12-21 10:41:00,16272.560,2,5,5,5,01-Champion
16032.0,6,2010-09-09 18:00:00,1965.720,104,2,4,5,08-At Risk
